Date,Open,High,Low,Close,Volume
7/31/2020,303,303.41,284.2,286.15,61234800
8/3/2020,289.84,301.96,288.88,297,44046730
8/4/2020,299,305.48,292.4,297.4,42074950
8/5/2020,298.6,299.97,293.66,297,24890075
8/6/2020,298.17,303.46,295.45,297.92,29961565
8/7/2020,299.91,299.95,283,290.54,44482100
8/10/2020,289.6,291.5,277.17,283.71,37611320
8/11/2020,279.2,284,273,274.88,43129170
8/12/2020,294,317,287,310.95,109494170
8/13/2020,322.2,330.24,313.45,324.2,102126540
8/14/2020,333,333.76,325.33,330.14,62888070
8/17/2020,335.4,369.17,334.57,367.13,101211615
8/18/2020,379.8,384.78,369.02,377.42,82372455
8/19/2020,373,382.2,368.24,375.71,61026655
8/20/2020,372.14,404.4,371.41,400.37,103058980
8/21/2020,408.95,419.1,405.01,410,107447795
8/24/2020,425.26,425.8,385.5,402.84,100318105
8/25/2020,394.98,405.59,393.6,404.67,53294465
8/26/2020,412,433.2,410.73,430.63,71196910
8/27/2020,436.09,459.12,428.5,447.75,118465215
8/28/2020,459.02,463.7,437.3,442.68,100405880
8/31/2020,444.61,500.14,440.11,498.32,118374406
9/1/2020,502.14,502.49,470.51,475.05,90119419
9/2/2020,478.99,479.04,405.1206,447.37,96176128
9/3/2020,407.23,431.8,402,407,87596086
9/4/2020,402.81,428,372.0201,418.32,110321885
9/8/2020,356,368.74,329.88,330.21,115465691
9/9/2020,356.6,369,341.51,366.28,79465769
9/10/2020,386.21,398.99,360.56,371.34,84930608
9/11/2020,381.94,382.5,360.5,372.72,60717459
9/14/2020,380.95,420,373.3,419.62,83020608
9/15/2020,436.56,461.94,430.7,449.76,97298228
9/16/2020,439.87,457.79,435.31,441.76,72546760
9/17/2020,415.6,437.79,408.0001,423.43,76779163
9/18/2020,447.94,451,428.8,442.15,86406819
9/21/2020,453.13,455.68,407.07,449.39,109476800
9/22/2020,429.6,437.76,417.6001,424.23,79580795
9/23/2020,405.16,412.15,375.8801,380.36,95074176
9/24/2020,363.8,399.5,351.3,387.79,96561061
9/25/2020,393.47,408.7323,391.3,407.34,67208459
9/28/2020,424.62,428.08,415.55,421.2,49719561
